Date,TSLA,AAPL,GOOG,META
2021-03-19,218.2899932861328,118.74385070800781,102.16000366210938,290.1099853515625
2021-03-22,223.3333282470703,122.10855102539062,101.92949676513672,293.5400085449219
2021-03-23,220.72000122070312,121.26739501953125,102.64800262451172,290.6300048828125
2021-03-24,210.08999633789062,118.84281158447266,102.25299835205078,282.1400146484375
2021-03-25,213.4633331298828,119.3376235961914,102.21800231933594,278.739990234375
2021-03-26,206.23666381835938,119.9511947631836,101.77749633789062,283.0199890136719
2021-03-29,203.76333618164062,120.12931823730469,102.79750061035156,290.82000732421875
2021-03-30,211.8733367919922,118.65479278564453,102.7770004272461,288.0
2021-03-31,222.64332580566406,120.88143157958984,103.43150329589844,294.5299987792969
2021-04-01,220.5833282470703,121.72260284423828,106.88749694824219,298.6600036621094
2021-04-05,230.35000610351562,124.59248352050781,111.27749633789062,308.9100036621094
2021-04-06,230.5399932861328,124.89925384521484,111.23750305175781,306.260009765625
2021-04-07,223.6566619873047,126.57170867919922,112.48400115966797,313.0899963378906
2021-04-08,227.93333435058594,129.00616455078125,113.27200317382812,313.0199890136719
2021-04-09,225.67333984375,131.61874389648438,114.29399871826172,312.4599914550781
2021-04-12,233.9933319091797,129.8770294189453,112.739501953125,311.5400085449219
2021-04-13,254.10667419433594,133.03387451171875,113.3635025024414,309.760009765625
2021-04-14,244.07666015625,130.65882873535156,112.74199676513672,302.82000732421875
2021-04-15,246.28334045410156,133.10316467285156,114.83300018310547,307.82000732421875
2021-04-16,246.5933380126953,132.7667236328125,114.88800048828125,306.17999267578125
2021-04-19,238.2100067138672,133.43963623046875,115.12000274658203,302.239990234375
2021-04-20,239.663330078125,131.72760009765625,114.68150329589844,302.6499938964844
2021-04-21,248.0399932861328,132.11354064941406,114.66449737548828,301.4700012207031
2021-04-22,239.89666748046875,130.5697479248047,113.39600372314453,296.5199890136719
2021-04-23,243.13333129882812,132.92501831054688,115.76499938964844,301.1300048828125
2021-04-26,246.06666564941406,133.32089233398438,116.33699798583984,303.0400085449219
2021-04-27,234.913330078125,132.99429321289062,115.35600280761719,303.57000732421875
2021-04-28,231.46665954589844,132.1927490234375,118.99549865722656,307.1000061035156
2021-04-29,225.6666717529297,132.09376525878906,121.49449920654297,329.510009765625
2021-04-30,236.47999572753906,130.09474182128906,120.50599670410156,325.0799865722656
2021-05-03,228.3000030517578,131.16348266601562,119.75849914550781,322.5799865722656
2021-05-04,224.53334045410156,126.52222442626953,117.7125015258789,318.3599853515625
2021-05-05,223.64666748046875,126.76964569091797,117.83699798583984,315.0199890136719
2021-05-06,221.17999267578125,128.3926239013672,119.06749725341797,320.0199890136719
2021-05-07,224.1233367919922,129.07659912109375,119.93450164794922,319.0799865722656
2021-05-10,209.67999267578125,125.745849609375,117.08300018310547,305.9700012207031
2021-05-11,205.73333740234375,124.81402587890625,115.43800354003906,306.5299987792969
2021-05-12,196.6300048828125,121.70135498046875,111.9540023803711,302.54998779296875
2021-05-13,190.56333923339844,123.8822021484375,113.09850311279297,305.260009765625
2021-05-14,196.5800018310547,126.34062194824219,115.80799865722656,315.94000244140625
2021-05-17,192.27667236328125,125.17089080810547,116.07050323486328,315.4599914550781
2021-05-18,192.6233367919922,123.76325225830078,115.17150115966797,309.9599914550781
2021-05-19,187.82000732421875,123.60465240478516,115.43550109863281,313.5899963378906
2021-05-20,195.5933380126953,126.20182800292969,117.80449676513672,318.6099853515625
2021-05-21,193.6266632080078,124.33820343017578,117.25499725341797,316.2300109863281
2021-05-24,202.14666748046875,125.99366760253906,120.33350372314453,324.6300048828125
2021-05-25,201.56333923339844,125.79540252685547,120.45349884033203,327.7900085449219
2021-05-26,206.3766632080078,125.745849609375,121.67649841308594,327.6600036621094
2021-05-27,210.28334045410156,124.18950653076172,120.12550354003906,332.75
2021-05-28,208.4066619873047,123.52533721923828,120.5780029296875,328.7300109863281
2021-06-01,207.96665954589844,123.19820404052734,121.4905014038086,329.1300048828125
2021-06-02,201.7066650390625,123.97142791748047,121.06400299072266,329.1499938964844
2021-06-03,190.94667053222656,122.46464538574219,120.23049926757812,326.0400085449219
2021-06-04,199.68333435058594,124.79419708251953,122.58799743652344,330.3500061035156
2021-06-07,201.7100067138672,124.80411529541016,123.30449676513672,336.5799865722656
2021-06-08,201.19667053222656,125.63680267333984,124.14250183105469,333.67999267578125
2021-06-09,199.5933380126953,126.02339172363281,124.56999969482422,330.25
2021-06-10,203.3733367919922,125.01229095458984,126.08000183105469,332.4599914550781
2021-06-11,203.29666137695312,126.24149322509766,125.69650268554688,331.260009765625
2021-06-14,205.89666748046875,129.34425354003906,126.35199737548828,336.7699890136719
2021-06-15,199.7866668701172,128.5115509033203,126.03299713134766,336.75
2021-06-16,201.6233367919922,129.01712036132812,125.69650268554688,331.0799865722656
2021-06-17,205.53334045410156,130.64283752441406,126.37100219726562,336.510009765625
2021-06-18,207.77000427246094,129.32440185546875,125.56749725341797,329.6600036621094
2021-06-21,206.94332885742188,131.1483917236328,126.45500183105469,332.2900085449219
2021-06-22,207.90333557128906,132.81378173828125,126.99949645996094,339.0299987792969
2021-06-23,218.85667419433594,132.53622436523438,126.46150207519531,340.5899963378906
2021-06-24,226.60667419433594,132.2487335205078,127.28199768066406,343.17999267578125
2021-06-25,223.9566650390625,131.95135498046875,126.99500274658203,341.3699951171875
